"Date","Sigma2","Sigma"
2013-08-19,0.000782775905350782,0.0149215168052423
2013-08-20,0.000767638146983748,0.0150992949646175
2013-08-21,0.000762531514494724,0.0149218349498635
2013-08-22,0.000779313266354237,0.0143696681012078
2013-08-23,0.000774077153451524,0.0141023898283932
2013-08-26,0.000762459272371225,0.0138914139210499
2013-08-27,0.000777851557550838,0.0135439990511434
2013-08-28,0.000770612177528418,0.0136472745851869
2013-08-29,0.000761257010110663,0.0136996825526398
2013-08-30,0.000775415088281981,0.0134725150262944
2013-09-03,0.000766550785462261,0.0133543906965221
2013-09-04,0.00076874224717091,0.0131075380815335
2013-09-05,0.000773343845683488,0.0139338366939197
2013-09-06,0.000792562888000415,0.014686585547902
2013-09-09,0.000777025923681623,0.0142238017466542
2013-09-10,0.000768062495935323,0.0139139437868244
2013-09-11,0.000780756591366609,0.0141955073367461
2013-09-12,0.00076898767570387,0.0143369169244714
2013-09-13,0.000772472288533073,0.0142404776149011
2013-09-16,0.000768833312366931,0.0141622711911462
2013-09-17,0.00077604292539008,0.013846791368273
2013-09-18,0.000769203819063046,0.013586201507104
2013-09-19,0.00102188009671259,0.0255010872783486
2013-09-20,0.00500612219110295,0.0327169251707853
2013-09-23,0.0020712506861682,0.0302536037190677
2013-09-24,0.00134371529980106,0.0279724304091187
2013-09-25,0.00342280276041267,0.0259667662316815
2013-09-26,0.00201106845081008,0.0242126461194269
2013-09-27,0.00132168263308146,0.0226033730843822
2013-09-30,0.00236600258947105,0.0210937835183812
2013-10-01,0.00169068611532075,0.0197574159202318
2013-10-02,0.00121123142046001,0.0186883322366837
2013-10-03,0.00169254651167284,0.0183429339973254
2013-10-04,0.00136873513627308,0.0183309159550619
2013-10-07,0.00107072207823159,0.0179716847848964
2013-10-08,0.00127646989138601,0.0177403278257865
2013-10-09,0.00113093684132855,0.018616986150989
2013-10-10,0.000984522582356455,0.018975341072446
2013-10-11,0.00105739205358935,0.019661107527181
2013-10-14,0.00116856826559091,0.0207874244861585
2013-10-15,0.000924564638873608,0.0201071563175934
2013-10-16,0.00091965229375845,0.0192507620045224
2013-10-17,0.000981026840219823,0.0184516113852999
2013-10-18,0.000901116874112804,0.0174316825730237
2013-10-21,0.000870999639811825,0.0167137612172183
2013-10-22,0.000883644972169858,0.0162042143417406
2013-10-23,0.000849659933896961,0.015589649695487
2013-10-24,0.000833937974707524,0.0149566993232761
2013-10-25,0.000836798358196766,0.0153134251171195
2013-10-28,0.000821678450612037,0.0157497115126875
2013-10-29,0.000809482112551568,0.0152025832038389
2013-10-30,0.000803230290086276,0.0152001593956239
2013-10-31,0.00079135468752858,0.0156601408129368
2013-11-01,0.000785074601740251,0.0154587318893687
2013-11-04,0.000789234940141068,0.0149211566781914
2013-11-05,0.000782776010299925,0.0148291734607476
2013-11-06,0.000772606065645939,0.0149651255482248
2013-11-07,0.000775810509189297,0.0147183108119876
2013-11-08,0.000782757047275181,0.0163314807397462
2013-11-11,0.000924979682393816,0.0190370434230117
2013-11-12,0.000896970705614755,0.0202835138098279
2013-11-13,0.000841602731633753,0.0200108394485358
2013-11-14,0.000857384908058991,0.0195887196366272
2013-11-15,0.000844617592257263,0.0193383065882635
2013-11-18,0.000848771592478095,0.0182617429760592
2013-11-19,0.000829266771285306,0.0175691626915057
2013-11-20,0.000813767942878645,0.0174676670566658
2013-11-21,0.000807669976579525,0.0170853804913313
2013-11-22,0.000812229735532047,0.0162585522658381
2013-11-25,0.000800903536854543,0.0155448393522563
2013-11-26,0.000802888845186475,0.0150361005968962
2013-11-27,0.000792841930910705,0.0146710493243198
2013-11-29,0.000792620693301956,0.0142307795850343
2013-12-02,0.00079060930002518,0.0138099700135533
2013-12-03,0.000788041278758235,0.0134492453972226
2013-12-04,0.000786861655492217,0.0132580283626903
2013-12-05,0.000781285654665731,0.013245457904681
2013-12-06,0.000779245621844573,0.0140082057865255
2013-12-09,0.000778668378539583,0.0146493150336955
2013-12-10,0.000772442378204666,0.014315768971338
2013-12-11,0.000772670465914952,0.0139393714820022
2013-12-12,0.000778659929613724,0.0140229748321863
2013-12-13,0.000766855007433219,0.0144972137589563
2013-12-16,0.00146759127925589,0.0330245228102113
2013-12-17,0.00932549444333973,0.0440915272034795
2013-12-18,0.00361714105275407,0.0416892776820126
2013-12-19,0.00221291879965303,0.038971232477141
2013-12-20,0.0062299034377568,0.0365114590133075
2013-12-23,0.00350784470405907,0.033971797614287
2013-12-24,0.00209751515352698,0.0315167326388355
2013-12-26,0.00422219250721694,0.0290101318075958
2013-12-27,0.00288428637576285,0.0267538189120763
2013-12-30,0.00188435170236265,0.024747819571
2013-12-31,0.00291401985225325,0.0229663166097126
2014-01-02,0.00226188993963949,0.0214111289636128
2014-01-03,0.00160116915590803,0.0202317875715225
2014-01-06,0.00206407788023815,0.0192103478775074
2014-01-07,0.00175587128217396,0.0187178770792971
2014-01-08,0.00133420569572556,0.0185676489702972
2014-01-09,0.0015228653100127,0.0178085333138833
2014-01-10,0.00138410839678813,0.0168671156211706
2014-01-13,0.0011432741416062,0.0161188405042079
2014-01-14,0.0012021203649526,0.0160445404593898
2014-01-15,0.00112752909846827,0.0174059009548444
2014-01-16,0.00107156899646384,0.0188142873302793
2014-01-17,0.00101958776893636,0.0185989667214816
2014-01-21,0.000973637279724082,0.0175914887649956
2014-01-22,0.000950457378359318,0.0168528739776031
2014-01-23,0.000924859323568017,0.0165615308859732
2014-01-24,0.000880521118675968,0.0166236011112118
2014-01-27,0.000864301762046129,0.0181754948340288
2014-01-28,0.000943450657019794,0.0194055138561094
2014-01-29,0.000845395841155072,0.0188173485177195
2014-01-30,0.000816441997721241,0.0182562938494666
2014-01-31,0.000863256326032877,0.0178716082176474
2014-02-03,0.000812111605970137,0.0172609051074696
2014-02-04,0.000814243668980924,0.0172299871200995
2014-02-05,0.000814333911521437,0.0184081624020776
2014-02-06,0.000838683307550119,0.0193577605654923
2014-02-07,0.00080111398434369,0.0190266624622911
2014-02-10,0.000796725559419004,0.018957033644039
2014-02-11,0.000823330808992925,0.0192984953118738
2014-02-12,0.000797311411465923,0.0185791817492491
2014-02-13,0.000793294689994204,0.0181347360324219
2014-02-14,0.000791234231902121,0.0192516503956693
2014-02-18,0.000834632354212648,0.0202586234456364
2014-02-19,0.000784278779774594,0.01971035240309
2014-02-20,0.000785164772327933,0.0187085898392479
2014-02-21,0.000809510839861702,0.017892598392661
2014-02-24,0.000804505036895747,0.0170561271981112
2014-02-25,0.000798676451673145,0.0163190010649302
2014-02-26,0.000798490701700862,0.0159379062349857
2014-02-27,0.000789182805580962,0.0155795823530134
2014-02-28,0.000797030098184943,0.0166949338120304
2014-03-03,0.000904712368250862,0.0182547348085631
2014-03-04,0.000792837322555466,0.0182628798372648
2014-03-05,0.000778811928486279,0.0177955283091765
2014-03-06,0.000834143038662962,0.017069264954749
2014-03-07,0.000808164621861134,0.0162406596403606
2014-03-10,0.000795490234539529,0.015603431760502
2014-03-11,0.000811600889034538,0.0152058745845297
2014-03-12,0.000798128835368736,0.014974510749477
2014-03-13,0.000786062863627351,0.0147367332679239
2014-03-14,0.000789847685501991,0.0148631592299128
2014-03-17,0.000778848156777382,0.0148940807283773
2014-03-18,0.000784925062513103,0.014724986131856
2014-03-19,0.000774714993894934,0.0146358939902966
2014-03-20,0.000781635690877684,0.0146162039666761
2014-03-21,0.000771752108496972,0.0148644805347994
2014-03-24,0.000767873553574807,0.0154710564578349
2014-03-25,0.000780139033647999,0.0175714886264949
2014-03-26,0.000856063750944882,0.0185690301371085
2014-03-27,0.00078550120483462,0.0192473345705255
2014-03-28,0.000901115295260025,0.0198600102494891
2014-03-31,0.000846253850931785,0.0187356766183446
2014-04-01,0.000787681509243637,0.0178915575235389
2014-04-02,0.000835315589358715,0.0171510753194308
2014-04-03,0.000834822653621892,0.0164180725791976
2014-04-04,0.000811712057551952,0.0199350078276736
2014-04-07,0.00150268290139088,0.0231281283894677
2014-04-08,0.000933622524140327,0.0225553364122074
2014-04-09,0.000826337074857991,0.0219061610724015
2014-04-10,0.00114198524115461,0.021827697393968
2014-04-11,0.000909740834862617,0.0228937984436894
2014-04-14,0.000902902834305929,0.0234888894822401
2014-04-15,0.000960811627098534,0.0226448674199405
2014-04-16,0.000857117311485701,0.0215506158527027
2014-04-17,0.000863817566874334,0.0205603476978177
2014-04-21,0.000872410491697299,0.0199025551756549
2014-04-22,0.00082265515016576,0.0191014350048154
2014-04-23,0.000839620020174621,0.0180188606323064
2014-04-24,0.000841330494235749,0.0170547598524146
2014-04-25,0.000824621718138303,0.0168950072320345
2014-04-28,0.000803266146943501,0.0181450859759616
2014-04-29,0.00083613250481446,0.0193438058043997
2014-04-30,0.000802974135008995,0.019109669722813
2014-05-01,0.000787617981013504,0.0182382251672994
2014-05-02,0.000799026129195479,0.0176963473292707
2014-05-05,0.000786809890761466,0.0176297834870053
2014-05-06,0.000774050615289088,0.0173584843101386
2014-05-07,0.000800493667367012,0.0185441689778998
2014-05-08,0.000952081310557749,0.0199928294489527
2014-05-09,0.000804275802721191,0.0193002562338596
2014-05-12,0.000782839829135147,0.0182796029513833
2014-05-13,0.000869164372422436,0.0177996385221304
2014-05-14,0.000793814158066039,0.0173523250111171
2014-05-15,0.000799784664946017,0.0164607249748547
2014-05-16,0.000825029210935387,0.015963198147045
2014-05-19,0.000790432449099984,0.0165388238788217
2014-05-20,0.00080132520196485,0.0169292246878931
2014-05-21,0.000801206700719408,0.0164233115997774
2014-05-22,0.000779755479896141,0.0160924168272771
2014-05-23,0.000784243404420359,0.0158772652402041
2014-05-27,0.000785749590365952,0.0160252021667544
2014-05-28,0.0007721438522816,0.016350735953848
2014-05-29,0.000770699386164717,0.0161177724137297
2014-05-30,0.000778713439585509,0.0156397969143507
2014-06-02,0.000772155791211706,0.0155449717763925
2014-06-03,0.000765999760429589,0.0153210066778311
2014-06-04,0.000783244989589775,0.0148884770027301
2014-06-05,0.000771687293913301,0.014535082134931
2014-06-06,0.000779418599778322,0.0147990092929154
2014-06-09,0.000780636148734017,0.0159312837199046
2014-06-10,0.000779327826655427,0.0161485962408701
2014-06-11,0.000778240614693387,0.0154192452989194
2014-06-12,0.000778422933211723,0.0149058946057413
2014-06-13,0.000783891464566159,0.014887135574246
2014-06-16,0.000770878985152196,0.0147870165447951
2014-06-17,0.000780345189176409,0.0145390923716153
2014-06-18,0.00077204809606661,0.0143477602623296
2014-06-19,0.000941612782533139,0.023878481495057
2014-06-20,0.00399276676920995,0.0298752406250095
2014-06-23,0.0017389680453998,0.027569010358142
2014-06-24,0.00114796642064568,0.0255561591655229
2014-06-25,0.00277202068469481,0.0237783696140033
2014-06-26,0.00168490723648338,0.0221655063968128
2014-06-27,0.00116521940425931,0.0207113791383776
2014-06-30,0.00194600807167851,0.0197026398794272
2014-07-01,0.00142463418812217,0.0188238083883204
2014-07-02,0.00107805647580477,0.0178742845079326
2014-07-03,0.0014292358944677,0.017083223520094
2014-07-07,0.00119940163921688,0.0164500912354903
2014-07-08,0.000977366253895139,0.0161916138612718
2014-07-09,0.00112160983028268,0.0168429106117704
2014-07-10,0.00102953758704342,0.0171403183077252
2014-07-11,0.000908392991439177,0.0163154166619371
2014-07-14,0.000955180739041921,0.0156235772672627
2014-07-15,0.000921333027700114,0.0151408178278078
2014-07-16,0.000856662022727382,0.0148541652067271
2014-07-17,0.000866604552924111,0.014507541924163
2014-07-18,0.000857313562744726,0.0144821558249563
2014-07-21,0.00081464506578865,0.0149188025563909
2014-07-22,0.000812924392566059,0.0149883842867565
2014-07-23,0.000812785660077054,0.0146113345173339
2014-07-24,0.00079723435554223,0.0141424154119231
2014-07-25,0.000799636706045666,0.0139166255715423
2014-07-28,0.000790294679420547,0.0137279203535735
2014-07-29,0.000790873440907511,0.013378221003551
2014-07-30,0.000788760055911998,0.0131682006435345
2014-07-31,0.000783269155284162,0.0131095098991029
2014-08-01,0.000789706650914375,0.0162090962337101
2014-08-04,0.00110556456781989,0.0185395618852452
2014-08-05,0.000845670430227903,0.0176293620999502
2014-08-06,0.00078439394736244,0.0167357343859298
2014-08-07,0.00095405485821041,0.0162626232124719
2014-08-08,0.000834005827730649,0.0160208005638586
2014-08-11,0.000794412443889171,0.0155432189481293
2014-08-12,0.000856595775556135,0.0150873115168933
2014-08-13,0.000811600268897595,0.014652549062051
2014-08-14,0.000791992931150726,0.0145467767944232
2014-08-15,0.000805100751363649,0.0144629839933989
2014-08-18,0.000798998211675042,0.0140008976024866
2014-08-19,0.00078491699962461,0.0139860356968895
2014-08-20,0.000781043517382231,0.0143987224602424
2014-08-21,0.000777914236923078,0.0148350486463789
2014-08-22,0.000771423462518331,0.014969316863816
2014-08-25,0.000771431840910441,0.0146203627878765
2014-08-26,0.000776253799973858,0.0141939373790539
2014-08-27,0.000777241019182079,0.0138524354534572
2014-08-28,0.000776945799196822,0.0135233877619791
2014-08-29,0.000779163579021645,0.0132129178661447
2014-09-02,0.000777655174191735,0.0130338061246209
2014-09-03,0.000772771701490889,0.0128587568035892
2014-09-04,0.000776552234388784,0.0126489567946781
2014-09-05,0.000773923310577553,0.0124688047996228
2014-09-08,0.00077419153572617,0.0124573512359151
2014-09-09,0.000769144662092738,0.0124772521035158
2014-09-10,0.000772717463765183,0.0128379034779279
2014-09-11,0.000766046960368646,0.0131539456235616
2014-09-12,0.00077237226198572,0.0128836832056742
2014-09-15,0.000770884632649267,0.0137642496865707
2014-09-16,0.000774407614375753,0.0148410180838503
2014-09-17,0.000768620171900958,0.0147000935156761
2014-09-18,0.000790519338286137,0.0192480598766542
2014-09-19,0.00165667340631895,0.0225332643148176
2014-09-22,0.000968904270686499,0.0213936251189086
2014-09-23,0.000841971789940734,0.0203909679250329
2014-09-24,0.0012771644479053,0.0191889201466007
2014-09-25,0.000958193481401078,0.0185879067788099
2014-09-26,0.000824628997564385,0.0187340311936968
2014-09-29,0.00101885019907791,0.0185301547993558
2014-09-30,0.000893140339150257,0.0178638975979841
2014-10-01,0.000808567476401426,0.0172081741713033
2014-10-02,0.000906577926679275,0.0175364844406379
2014-10-03,0.000865499404017035,0.0180015265285828
2014-10-06,0.000813325984448756,0.0177934302924874
2014-10-07,0.000845261040860529,0.0177734320290548
2014-10-08,0.000828866784303294,0.0185155924381889
2014-10-09,0.000843209055888846,0.0202246956417274
2014-10-10,0.000898431439696652,0.0221793082493318
2014-10-13,0.00103091144695214,0.0248014166049817
2014-10-14,0.00108557930640476,0.0262407089156236
2014-10-15,0.000897701220772233,0.0256582870078691
2014-10-16,0.000909033056838594,0.0245356030199799
2014-10-17,0.000931474711696269,0.0233018990373327
2014-10-20,0.000891409934092499,0.0225533580299601
2014-10-21,0.00086436065254674,0.0218728245068971
2014-10-22,0.000904545830179721,0.0214208765380483
2014-10-23,0.000883560476710227,0.0216996993478046
2014-10-24,0.000822300323271199,0.0211450288490503
2014-10-27,0.000833552935615901,0.0204708233199017
2014-10-28,0.000825550259328151,0.0196854401135989
2014-10-29,0.000834386953228437,0.0190934216259643
2014-10-30,0.000802775974679318,0.0186920400456613
2014-10-31,0.000822167530740417,0.0178171534330672
2014-11-03,0.000805647265854876,0.0179041958584567
2014-11-04,0.000791803481327937,0.0179216726726713
2014-11-05,0.000813653169840963,0.0174125010825412
2014-11-06,0.000787552422124684,0.0170283505026475
2014-11-07,0.000802314362375764,0.0163955213080029
2014-11-10,0.000791820483403914,0.0159185379346465
2014-11-11,0.000790111857033211,0.0153285722739734
2014-11-12,0.000796010312082607,0.0147145805133754
2014-11-13,0.000792303709933903,0.0142509590341096
2014-11-14,0.000788194093975978,0.0138805516626817
2014-11-17,0.000788223996352859,0.0135660939886435
2014-11-18,0.000785392037670502,0.0144028994500135
2014-11-19,0.000787286453215396,0.0152721811544283
2014-11-20,0.000775559422770342,0.0149026435582431
2014-11-21,0.000776222651943998,0.0144804926362103
2014-11-24,0.000781711718211024,0.0143889299337512
2014-11-25,0.000769837778381438,0.0142025165125689
2014-11-26,0.000779462853712258,0.013957872785114
2014-11-28,0.00077104517759763,0.0141305779439387
2014-12-01,0.000764177939738264,0.0142655673321762
2014-12-02,0.000770006980770727,0.0139921510662654
2014-12-03,0.000773584312220307,0.0136177194155088
2014-12-04,0.000771776473590492,0.0133549482547004
2014-12-05,0.00077487830412304,0.0131124949927032
2014-12-08,0.000776080782644599,0.0130972698733048
2014-12-09,0.000768870529908865,0.0131807706146556
2014-12-10,0.000773181319134051,0.0131691457770344
2014-12-11,0.000771698202875313,0.014637030253459
2014-12-12,0.000808151464813169,0.0157154630595999
2014-12-15,0.00101402752431896,0.0259976472073501
2014-12-16,0.00483872153960887,0.0339477362259399
2014-12-17,0.00203209806954877,0.0329705460000117
2014-12-18,0.00126944218159599,0.0311115765163021
2014-12-19,0.00324574924103564,0.0294594727402882
2014-12-22,0.00197759297929451,0.0273780542596587
2014-12-23,0.00130675790084021,0.02536787625005
2014-12-24,0.00227434263151824,0.023516380799265
2014-12-26,0.00167211656743175,0.021894530843071
2014-12-29,0.00121126743154967,0.0204637034971973
2014-12-30,0.00165180861431235,0.0193065854913956
2014-12-31,0.0013659520988911,0.0187197331860926
2015-01-02,0.00107006677279942,0.0181961914731614
2015-01-05,0.00126544878402863,0.0173715911917213
2015-01-06,0.00113567349548972,0.0166676259706064
2015-01-07,0.000972041751534627,0.0169438809465322
2015-01-08,0.00103621123889272,0.0171787289732996
2015-01-09,0.000983504064226429,0.0174148408913971
2015-01-12,0.000936541771182324,0.0180864458552426
2015-01-13,0.000912093142768435,0.017888187341139
2015-01-14,0.000882691025527991,0.0173486202280489
2015-01-15,0.000868696970848357,0.0167957821339736
2015-01-16,0.0008535673681151,0.0162060621438024
2015-01-20,0.000842578915601452,0.0161620786016207
2015-01-21,0.000824904978059257,0.0161985254867173
2015-01-22,0.000826514007266633,0.0155098375697968
2015-01-23,0.000811724583703034,0.0162539971961221
2015-01-26,0.000845001921614628,0.017028254756757
2015-01-27,0.000814311527315546,0.0169834724065164
2015-01-28,0.000799385681455761,0.0175067873993813
2015-01-29,0.000800760599662286,0.0178688518635107
2015-01-30,0.000787869326964944,0.0180815565580409
2015-02-02,0.000782909163502233,0.0185731635026118
2015-02-03,0.000786604554253704,0.018667007648004
2015-02-04,0.000775736886915988,0.0180142795807937
2015-02-05,0.000775174044814937,0.0172777292182581
2015-02-06,0.000794365952752155,0.0166151657604271
2015-02-09,0.000777429453294654,0.0161688157785308
2015-02-10,0.000782376730172916,0.0156121499821602
2015-02-11,0.000791195645979782,0.0150509236491905
2015-02-12,0.000782222615008786,0.0145498008497974
2015-02-13,0.000785228030937754,0.0149363459214889
2015-02-17,0.000791292126291144,0.0165258936357337
2015-02-18,0.000813840937123274,0.0171348021349087
2015-02-19,0.000780613296959848,0.0165068945563335
2015-02-20,0.000777775428322303,0.0158501741100485
2015-02-23,0.000809911503304206,0.0153791623987028
2015-02-24,0.000781028590982704,0.0150635376361307
2015-02-25,0.000783077863226389,0.014654774747457
2015-02-26,0.000792354353042636,0.014274848690325
2015-02-27,0.000782661279744338,0.0140947127265621
2015-03-02,0.000773249773614943,0.0139191221002427
2015-03-03,0.000785733336608043,0.0136421824291166
2015-03-04,0.000774342034809088,0.0136782849047543
2015-03-05,0.000769111072452273,0.0143820478802959
2015-03-06,0.000773503010635287,0.0149951648194702
2015-03-09,0.000766504709203767,0.0151695117896547
2015-03-10,0.000762968174703521,0.0150719795815923
2015-03-11,0.000775727907154813,0.0159045274835075
2015-03-12,0.000810158772595845,0.016641339357983
2015-03-13,0.000788532926693074,0.0164084159739485
2015-03-16,0.000780897351096014,0.0162332782210665
2015-03-17,0.000807730906821185,0.0156000216535053
2015-03-18,0.000780559012829484,0.0156031742956875
2015-03-19,0.000774831894156678,0.0179402935865212
2015-03-20,0.00101812777584104,0.0193330451844436
2015-03-23,0.000828404672390853,0.0182002734413541
2015-03-24,0.000775343414915551,0.0176345017438728
2015-03-25,0.00089126369309841,0.017527084661032
2015-03-26,0.000819105826292647,0.0189242639168976
2015-03-27,0.000902391570674633,0.0198171843144684
2015-03-30,0.000863065303054889,0.018670114980375
2015-03-31,0.000801540520464401,0.0176205823213522
2015-04-01,0.00085922026727584,0.0167056708629977
2015-04-02,0.000837474342072271,0.0162737955100074
2015-04-06,0.000787760734374232,0.0160233954402598
2015-04-07,0.000815219845794776,0.01550554635975
2015-04-08,0.000805194113836597,0.0150905334209718
2015-04-09,0.000785185510311138,0.0146889032901036
2015-04-10,0.000797978726267137,0.0144628288955499
2015-04-13,0.00078446805029478,0.0142637861048651
2015-04-14,0.000784655821846376,0.0139595846705611
2015-04-15,0.000782767760028475,0.0137161845685471
2015-04-16,0.000783724158809175,0.0133509948348372
2015-04-17,0.000781333585483984,0.0134369775109844
2015-04-20,0.000772969025719027,0.0153489351289722
2015-04-21,0.000844499450954612,0.0166382129872757
2015-04-22,0.000782649310821795,0.0161071001256303
2015-04-23,0.000766776507238469,0.015699160539402
2015-04-24,0.000800745617042609,0.0155271190453272
2015-04-27,0.000775147736100356,0.0152124419752012
2015-04-28,0.000777728407595224,0.0146155053504703
2015-04-29,0.000789612073516328,0.0142286624968729
2015-04-30,0.000778476036277534,0.0140221355549597
2015-05-01,0.000774310661090354,0.0138871129220193
2015-05-04,0.000777905886907516,0.0136837485969382
2015-05-05,0.00077595469819759,0.013505905347843
2015-05-06,0.000770860088816484,0.0137449752503623
2015-05-07,0.000768367505971674,0.0139560592317792
2015-05-08,0.000771223638478936,0.0137304082682919
2015-05-11,0.000771288923121011,0.0141921864181515
2015-05-12,0.000780320231371544,0.0146593878375257
2015-05-13,0.000774850481882318,0.0142420759054021
2015-05-14,0.000768193589580245,0.0139080356896165
2015-05-15,0.000779410231134841,0.0154813801109795
2015-05-18,0.000887787879200313,0.0167749357446682
2015-05-19,0.000794197219044464,0.0160935950306973
2015-05-20,0.000771687448449908,0.0154404698950756
2015-05-21,0.000839117855723228,0.0148307745054233
2015-05-22,0.000801452178315399,0.0145536508928779
2015-05-26,0.000771421832291333,0.0144434503855994
2015-05-27,0.000802992543596187,0.0142954712618414
2015-05-28,0.000785126732769616,0.0142474501351359
2015-05-29,0.000769635461103431,0.0139986757888096
2015-06-01,0.000787666478892962,0.0140103411732946
2015-06-02,0.00077321756896216,0.0141794550598415
2015-06-03,0.000767454730508923,0.0139021957307786
2015-06-04,0.000778915155082609,0.0135125468596549
2015-06-05,0.000773785479795456,0.0139667542909882
2015-06-08,0.000766275911341059,0.0143663360345761
2015-06-09,0.00077809636539205,0.0141170145022927
2015-06-10,0.000767274371091138,0.0139930781544572
2015-06-11,0.000773685614199946,0.0144901715748066
2015-06-12,0.00078678393857389,0.0148635549345956
2015-06-15,0.000778713320924755,0.0143171067699332
2015-06-16,0.000769529381009058,0.014215705410628
2015-06-17,0.000772907118580538,0.0144506061824982
2015-06-18,0.000769434956845822,0.015730367536507
2015-06-19,0.000824216365314834,0.0170054779698927
2015-06-22,0.000777229091019079,0.0167132502356619
2015-06-23,0.00077155229377562,0.0175952550737694
2015-06-24,0.000937730590191479,0.0187608926953849
2015-06-25,0.000797994215890206,0.0181395374564154
2015-06-26,0.000771979862530465,0.0172304171586824
2015-06-29,0.000860213926489221,0.0168159343945116
2015-06-30,0.000793166612073012,0.0170890182868659
2015-07-01,0.000768349677614981,0.0170028607306678
2015-07-02,0.000817495534942278,0.0162149477822745
2015-07-06,0.000792225884411504,0.0155325459150888
2015-07-07,0.000785191079921991,0.0149914882404347
2015-07-08,0.00080041791451076,0.0144872431300788
2015-07-09,0.000789998954584066,0.0141799001443039
2015-07-10,0.000778725831623624,0.013968951360751
2015-07-13,0.000784947784265942,0.013594347547962
2015-07-14,0.000782519978747817,0.0134198457957588
2015-07-15,0.00077046880887411,0.0133349837074397
2015-07-16,0.000776898818495502,0.0130781745772719
2015-07-17,0.000776135615655025,0.0128490542163785
2015-07-20,0.000771274137974027,0.0127365372121166
2015-07-21,0.000773072683092821,0.0126095256397051
2015-07-22,0.000774386251462194,0.012772859730896
2015-07-23,0.000765327692712399,0.0130572867531232
2015-07-24,0.000769976778555008,0.0129457828725525
2015-07-27,0.000771225001804536,0.0127228518392585
2015-07-28,0.000768113140815876,0.0130525555885814
2015-07-29,0.000763326746946911,0.0134210583509697
2015-07-30,0.000766358388587247,0.0132489750115972
2015-07-31,0.00076639946682475,0.0132953203513924
2015-08-03,0.000760255038604681,0.0134226044611073
2015-08-04,0.000764372540529306,0.0134126651844199
2015-08-05,0.000764014896301385,0.0133751955794343
2015-08-06,0.0007622298070445,0.0137327025745646
2015-08-07,0.00076149905462547,0.0144499773441827
2015-08-10,0.000759900876599836,0.0145440824219994
2015-08-11,0.000762786345526861,0.0143530036055428
2015-08-12,0.000759817395337968,0.0141744584811715
2015-08-13,0.000769843378642654,0.0137502542621161
2015-08-14,0.000769365825843582,0.0134367321617466
2015-08-17,0.000766971574903233,0.0141368023200959
2015-08-18,0.000782024885014878,0.014795145712258
2015-08-19,0.000771288078379481,0.0144198102611859
2015-08-20,0.000764934084247251,0.0142949235842746
2015-08-21,0.000774286136724197,0.0165479730942702
2015-08-24,0.000972361898119779,0.0219297220656644
2015-08-25,0.00153789948079052,0.0289194264470505
2015-08-26,0.00239119103415407,0.0313076345243721
2015-08-27,0.00123127844701981,0.0299469608900974
2015-08-28,0.00147413649491614,0.0291383438703743
2015-08-31,0.00177819840918249,0.0272124096916261
2015-09-01,0.00120017465298632,0.025326562926886
2015-09-02,0.0012266975651941,0.025158051337054
2015-09-03,0.0013832581959914,0.025207078745105
2015-09-04,0.00108206428522668,0.0239006458434667
2015-09-08,0.0010283255471132,0.0230570653188195
2015-09-09,0.00110787911790094,0.0237729374021586
2015-09-10,0.00112724341347715,0.0241586765319254
2015-09-11,0.000946909107179115,0.0227852758576177
2015-09-14,0.000956083314188095,0.0212795509889591
2015-09-15,0.00100062093698683,0.0201281351724197
2015-09-16,0.000909134491828159,0.0193050833673493
2015-09-17,0.000876510419630567,0.0186637149498717
2015-09-18,0.000891487000059207,0.0178971575428353
2015-09-21,0.000862440456060643,0.0171684658119888
2015-09-22,0.000829345042908612,0.0176745983454454
2015-09-23,0.000855240973182079,0.0183716740990994
2015-09-24,0.00081703334298768,0.0179827671559612
2015-09-25,0.000797954226867831,0.0178037698884986
2015-09-28,0.000806482010046142,0.0176971976417196
2015-09-29,0.000806617790992316,0.0188125279801148
2015-09-30,0.000933166990537577,0.0198161354968533
2015-10-01,0.000829688770269263,0.0200562601383577
2015-10-02,0.000926045534989774,0.0205429541061887
2015-10-05,0.000862791572628351,0.0197246547898284
2015-10-06,0.000815105155354409,0.0192665434232801
2015-10-07,0.000844453583623689,0.0190201011283815
2015-10-08,0.00087871690341558,0.0227535169829114
2015-10-09,0.00192628163084785,0.025951528056703
2015-10-12,0.00104872280874278,0.0249011782224074
2015-10-13,0.000910336288624777,0.0235975729169293
2015-10-14,0.00145677896871571,0.0219787001269237
2015-10-15,0.00106017570269222,0.0205505664490555
2015-10-16,0.000931365986977242,0.0210509088669485
2015-10-19,0.00124422546428218,0.0222296221754075
2015-10-20,0.000973008149002448,0.0214933948036808
2015-10-21,0.000872021655848683,0.0206000692564041
2015-10-22,0.0010078201966897,0.0199603228094598
2015-10-23,0.000925926283150878,0.0199493443610016
2015-10-26,0.000872701763042054,0.0199683912810424
2015-10-27,0.000916442794950319,0.0189728669073151
2015-10-28,0.000857136997290239,0.0181612414193
2015-10-29,0.000844917708882853,0.0173445433266438
2015-10-30,0.000860167182871678,0.0165244176443475
2015-11-02,0.000834254048222191,0.0158344662634496
2015-11-03,0.000820534540452601,0.0155407402831945
2015-11-04,0.000811739954079952,0.015305629300554
2015-11-05,0.000810806147353762,0.0148114662574042
2015-11-06,0.000797481923893315,0.0144256327875732
